,locName,catName,rating,noOfReviews,distance,latitude,longitude,latlon
1229,Chaakoo Bombay Cafe,indpak,4.5,33,179.33994866615618,55.860776,-4.258597,"55.860776,-4.258597"
1230,Topolabamba,mexican,4.0,77,181.53589522728177,55.860776,-4.258597,"55.860776,-4.258597"
1231,Nippon Kitchen,japanese,4.0,77,266.6995802747373,55.860776,-4.258597,"55.860776,-4.258597"
1232,King Tut's Wah Wah Hut,pubs,4.5,66,449.83338711149935,55.860776,-4.258597,"55.860776,-4.258597"
1233,Opium,dimsum,4.5,32,273.8215142580556,55.860776,-4.258597,"55.860776,-4.258597"
1234,Laboratorio Espresso,coffee,4.5,44,376.4397255758728,55.860776,-4.258597,"55.860776,-4.258597"
1235,Tempo Tea Bar,bubbletea,4.5,37,420.0095605078837,55.860776,-4.258597,"55.860776,-4.258597"
1236,Gamba,seafood,4.5,38,255.12978933725677,55.860776,-4.258597,"55.860776,-4.258597"
1237,Rishi's Indian Aroma,indpak,4.5,40,355.20383518267687,55.860776,-4.258597,"55.860776,-4.258597"
1238,Café Gandolfi,seafood,4.5,67,948.3344758229406,55.860776,-4.258597,"55.860776,-4.258597"
1239,The Butterfly and the Pig,scottish,4.5,257,586.4820138398846,55.862102,-4.252307,"55.862102,-4.252307"
1240,The Pot Still,pubs,4.5,127,349.3991214348564,55.862102,-4.252307,"55.862102,-4.252307"
1241,Paesano Pizza,pizza,4.5,150,292.5633652295792,55.862102,-4.252307,"55.862102,-4.252307"
1242,Bread Meats Bread,burgers,4.0,176,259.9674749893019,55.862102,-4.252307,"55.862102,-4.252307"
1243,Riverhill Coffee Bar,coffee,4.5,84,288.52008303337885,55.862102,-4.252307,"55.862102,-4.252307"
1244,The Wilson Street Pantry,cafes,4.5,86,561.7753547644171,55.862102,-4.252307,"55.862102,-4.252307"
1245,Stereo,bars,4.5,99,372.0238006286053,55.862102,-4.252307,"55.862102,-4.252307"
1246,Bloc+,pubs,4.0,92,488.47449329432493,55.862102,-4.252307,"55.862102,-4.252307"
1247,Chaakoo Bombay Cafe,indpak,4.5,33,240.32417489113112,55.862102,-4.252307,"55.862102,-4.252307"
1248,Where The Monkey Sleeps,coffee,4.5,68,620.3583107122779,55.862102,-4.252307,"55.862102,-4.252307"
1249,Nippon Kitchen,japanese,4.0,77,171.56753714283656,55.862102,-4.252307,"55.862102,-4.252307"
1250,Alston Bar & Beef,steak,4.5,51,386.5382862189256,55.862102,-4.252307,"55.862102,-4.252307"
1251,Café Gandolfi,seafood,4.5,67,670.5178742034542,55.862102,-4.252307,"55.862102,-4.252307"
1252,Laboratorio Espresso,coffee,4.5,44,211.33983503821827,55.862102,-4.252307,"55.862102,-4.252307"
1253,Tempo Tea Bar,bubbletea,4.5,37,279.5787805328209,55.862102,-4.252307,"55.862102,-4.252307"
1254,BrewDog DogHouse,pubs,4.5,48,405.64636846903977,55.862102,-4.252307,"55.862102,-4.252307"
1255,Topolabamba,mexican,4.0,77,237.96138291923313,55.862102,-4.252307,"55.862102,-4.252307"
1256,Rishi's Indian Aroma,indpak,4.5,40,343.5042518811189,55.862102,-4.252307,"55.862102,-4.252307"
1257,Rogano,seafood,4.5,49,238.15167754251655,55.862102,-4.252307,"55.862102,-4.252307"
1258,Hutchesons Bar & Brasserie,scottish,4.0,51,387.9059188374264,55.862102,-4.252307,"55.862102,-4.252307"
1259,The Butterfly and the Pig,scottish,4.5,257,529.5078666133437,55.864993,-4.252567,"55.864993,-4.252567"
1260,The Pot Still,pubs,4.5,127,395.907342246561,55.864993,-4.252567,"55.864993,-4.252567"
1261,Paesano Pizza,pizza,4.5,150,606.5511187904652,55.864993,-4.252567,"55.864993,-4.252567"
1262,Bread Meats Bread,burgers,4.0,176,448.78522653783995,55.864993,-4.252567,"55.864993,-4.252567"
1263,Riverhill Coffee Bar,coffee,4.5,84,544.2899997538344,55.864993,-4.252567,"55.864993,-4.252567"
1264,Bloc+,pubs,4.0,92,441.88584806692273,55.864993,-4.252567,"55.864993,-4.252567"
1265,The Wilson Street Pantry,cafes,4.5,86,829.9969254648398,55.864993,-4.252567,"55.864993,-4.252567"
1266,Stereo,bars,4.5,99,549.171803763724,55.864993,-4.252567,"55.864993,-4.252567"
1267,Where The Monkey Sleeps,coffee,4.5,68,584.7245880334991,55.864993,-4.252567,"55.864993,-4.252567"
1268,Laboratorio Espresso,coffee,4.5,44,224.80558373380856,55.864993,-4.252567,"55.864993,-4.252567"
1269,The Flying Duck,bars,4.0,48,159.19865096237103,55.864993,-4.252567,"55.864993,-4.252567"
1270,Nippon Kitchen,japanese,4.0,77,355.2944714219648,55.864993,-4.252567,"55.864993,-4.252567"
1271,Rishi's Indian Aroma,indpak,4.5,40,298.98759978306714,55.864993,-4.252567,"55.864993,-4.252567"
1272,Chaakoo Bombay Cafe,indpak,4.5,33,462.31664537252163,55.864993,-4.252567,"55.864993,-4.252567"
1273,Alston Bar & Beef,steak,4.5,51,606.3913720779819,55.864993,-4.252567,"55.864993,-4.252567"
1274,Café Gandolfi,seafood,4.5,67,921.0780417371891,55.864993,-4.252567,"55.864993,-4.252567"
1275,Opium,dimsum,4.5,32,399.9447232332217,55.864993,-4.252567,"55.864993,-4.252567"
1276,Gin 71,cocktailbars,4.5,42,312.51149509097917,55.864993,-4.252567,"55.864993,-4.252567"
1277,Topolabamba,mexican,4.0,77,450.28910967319996,55.864993,-4.252567,"55.864993,-4.252567"
1278,BrewDog DogHouse,pubs,4.5,48,687.109387133948,55.864993,-4.252567,"55.864993,-4.252567"
1279,Ranjit's Kitchen,indpak,4.5,27,1007.4243024382138,55.845807,-4.275232,"55.845807,-4.275232"
1280,The Fish People Cafe,cafes,4.5,14,479.7080948399511,55.845807,-4.275232,"55.845807,-4.275232"
1281,Scotland Street School Museums,museums,4.5,11,470.8879570078705,55.845807,-4.275232,"55.845807,-4.275232"
1282,Malaga Tapas,tapasmallplates,4.0,11,62.39000558872611,55.845807,-4.275232,"55.845807,-4.275232"
1283,La Fiorentina,italian,4.5,19,928.5413084190826,55.845807,-4.275232,"55.845807,-4.275232"
1284,Ollie's,breakfast_brunch,4.5,7,769.614968919105,55.845807,-4.275232,"55.845807,-4.275232"
1285,Moyra Janes,coffee,4.0,9,855.4835916582459,55.845807,-4.275232,"55.845807,-4.275232"
1286,Sugar Rush,icecream,4.5,3,428.2255378254314,55.845807,-4.275232,"55.845807,-4.275232"
1287,Kebabish Grill,indpak,4.0,9,1107.1776221596995,55.845807,-4.275232,"55.845807,-4.275232"
1288,New Anand,indpak,3.5,9,956.3363590484175,55.845807,-4.275232,"55.845807,-4.275232"
1289,Kurdish Street Food,streetvendors,4.0,5,1066.4464846583473,55.845807,-4.275232,"55.845807,-4.275232"
1290,La Tea Doh,delis,3.5,7,749.9001550170902,55.845807,-4.275232,"55.845807,-4.275232"
1291,Istanbul Turkish,turkish,4.5,3,891.2768678692537,55.845807,-4.275232,"55.845807,-4.275232"
1292,Home Style Authentic Indian Cusine,fooddeliveryservices,4.5,3,902.5757509442786,55.845807,-4.275232,"55.845807,-4.275232"
1293,Ambala Restaurant,pakistani,5.0,1,464.744901488672,55.845807,-4.275232,"55.845807,-4.275232"
1294,Sholeh,persian,4.5,4,1094.0822998809863,55.845807,-4.275232,"55.845807,-4.275232"
1295,Maxwell Park,parks,5.0,2,1038.732490952536,55.845807,-4.275232,"55.845807,-4.275232"
1296,Pollokshields Burgh Hall,landmarks,5.0,2,1054.5387697164751,55.845807,-4.275232,"55.845807,-4.275232"
1297,Star Bar,pubs,3.0,7,859.3695088462333,55.845807,-4.275232,"55.845807,-4.275232"
1298,Lebowskis South,pubs,3.5,5,961.7302849436526,55.845807,-4.275232,"55.845807,-4.275232"
1299,Riverside Museum,museums,4.0,44,468.2044039741421,55.863,-4.311378,"55.863,-4.311378"
1300,Dumpling Monkey,dimsum,4.5,93,1131.011464984186,55.863,-4.311378,"55.863,-4.311378"
1301,Number 16 Restaurant,british,4.5,48,1168.9183771433443,55.863,-4.311378,"55.863,-4.311378"
1302,Bibi's,mexican,4.5,52,919.7386353277923,55.863,-4.311378,"55.863,-4.311378"
1303,Meadow Road,coffee,4.5,25,911.5612867841455,55.863,-4.311378,"55.863,-4.311378"
1304,Kimchi Cult,korean,4.5,44,1271.2095149534728,55.863,-4.311378,"55.863,-4.311378"
1305,The Sparkle Horse,pubs,4.0,44,1139.0323820174267,55.863,-4.311378,"55.863,-4.311378"
1306,6 Degrees North,pubs,4.5,20,910.3453703113821,55.863,-4.311378,"55.863,-4.311378"
1307,Balbir's,indpak,4.5,35,1194.7346024642798,55.863,-4.311378,"55.863,-4.311378"
1308,Two Fat Ladies,seafood,5.0,15,1158.8235128101055,55.863,-4.311378,"55.863,-4.311378"
1309,Three Judges,pubs,4.0,41,1106.0819855779998,55.863,-4.311378,"55.863,-4.311378"
1310,Lios Mor,pubs,4.0,27,1079.8320477960372,55.863,-4.311378,"55.863,-4.311378"
1311,Roastit Bubbly Jocks,scottish,4.0,21,866.3225195349393,55.863,-4.311378,"55.863,-4.311378"
1312,University Cafe,coffee,4.5,26,1317.750747829225,55.863,-4.311378,"55.863,-4.311378"
1313,Usha's,indpak,4.0,29,1157.4436275809858,55.863,-4.311378,"55.863,-4.311378"
1314,Bar Gumbo,cajun,4.0,34,1293.0574732713926,55.863,-4.311378,"55.863,-4.311378"
1315,Big Mouth Coffee Co,coffee,4.0,20,1081.6514309606812,55.863,-4.311378,"55.863,-4.311378"
1316,Cafe 13,coffee,4.0,8,32.062111681155486,55.863,-4.311378,"55.863,-4.311378"
1317,For Fika Sake,cafes,4.0,19,997.3040602273915,55.863,-4.311378,"55.863,-4.311378"
1318,Tall Ship At Glasgow Harbour,museums,4.0,8,302.7620186049205,55.863,-4.311378,"55.863,-4.311378"
1319,House For An Art Lover,landmarks,4.5,25,191.38523643687643,55.849072,-4.314376,"55.849072,-4.314376"
1320,Bellahouston Park,parks,4.5,11,303.0430985981839,55.849072,-4.314376,"55.849072,-4.314376"
1321,Art Lovers Cafe,french,5.0,3,191.38523643687643,55.849072,-4.314376,"55.849072,-4.314376"
1322,The Sportsman,fishnchips,4.0,6,828.6885604681555,55.849072,-4.314376,"55.849072,-4.314376"
1323,The Balcony Cafe,cafes,4.0,4,617.7303416475088,55.849072,-4.314376,"55.849072,-4.314376"
1324,Posh Deli,delis,4.5,3,534.0381765192445,55.849072,-4.314376,"55.849072,-4.314376"
1325,Rainbow Bridge,landmarks,5.0,1,191.38523643687643,55.849072,-4.314376,"55.849072,-4.314376"
1326,KFC,hotdogs,4.0,3,593.1555737803872,55.849072,-4.314376,"55.849072,-4.314376"
1327,Beirut Star,lebanese,5.0,2,1024.070551530162,55.849072,-4.314376,"55.849072,-4.314376"
1328,McDonald's Restaurants,tradamerican,3.0,4,423.6619395933391,55.849072,-4.314376,"55.849072,-4.314376"
1329,Dragon City Takeaway,hotdogs,5.0,2,888.5103002350219,55.849072,-4.314376,"55.849072,-4.314376"
1330,The Argyle House Restaurant,british,4.5,2,483.03368062893173,55.849072,-4.314376,"55.849072,-4.314376"
1331,The Louden Tavern: Ibrox Stadium,pubs,2.5,10,886.5260102729156,55.849072,-4.314376,"55.849072,-4.314376"
1332,Kismet Tandoori,indpak,5.0,1,737.5373659272435,55.849072,-4.314376,"55.849072,-4.314376"
1333,Pizza Hut,pizza,2.0,1,558.7714839903642,55.849072,-4.314376,"55.849072,-4.314376"
1334,Subway,sandwiches,1.5,2,983.5932485177942,55.849072,-4.314376,"55.849072,-4.314376"
1335,Ocean Palace,hotdogs,1.5,2,1173.539193601321,55.849072,-4.314376,"55.849072,-4.314376"
1336,Ox And Finch,tapasmallplates,4.5,98,391.80961468868253,55.86698,-4.278874,"55.86698,-4.278874"
1337,Kelvingrove Art Gallery & Museum,museums,4.5,151,778.8254217192176,55.86698,-4.278874,"55.86698,-4.278874"
1338,Mother India's Café,indpak,4.5,106,763.6943539245987,55.86698,-4.278874,"55.86698,-4.278874"
1339,Mother India,indpak,4.5,71,366.0111607557937,55.86698,-4.278874,"55.86698,-4.278874"
1340,The Butchershop Bar & Grill,steak,4.5,90,646.2765322553848,55.86698,-4.278874,"55.86698,-4.278874"
1341,Kelvingrove Park,parks,4.5,42,453.353600511423,55.86698,-4.278874,"55.86698,-4.278874"
1342,The Hidden Lane Tearoom,tea,4.5,62,420.2361092078137,55.86698,-4.278874,"55.86698,-4.278874"
1343,BrewDog Glasgow,bars,4.5,107,815.3032635040464,55.86698,-4.278874,"55.86698,-4.278874"
1344,Stravaigin,scottish,4.5,98,656.8633615308163,55.86698,-4.278874,"55.86698,-4.278874"
1345,McPhabbs,pubs,4.0,47,186.72872357349982,55.86698,-4.278874,"55.86698,-4.278874"
1346,Crabshakk,seafood,4.5,53,429.5088958003458,55.86698,-4.278874,"55.86698,-4.278874"
1347,Singl-end Garnethill,cafes,4.5,64,652.7020379103353,55.86698,-4.278874,"55.86698,-4.278874"
1348,Ubiquitous Chip,bars,4.5,152,1257.9850534761101,55.86698,-4.278874,"55.86698,-4.278874"
1349,Cubatas Tapas Bar,spanish,4.5,32,295.0918441944898,55.86698,-4.278874,"55.86698,-4.278874"
1350,Chinaski's,bars,4.5,43,436.0681956258255,55.86698,-4.278874,"55.86698,-4.278874"
1351,The 78,bars,4.0,74,568.8340598658392,55.86698,-4.278874,"55.86698,-4.278874"
1352,The Gannet,scottish,4.5,26,444.14789218994866,55.86698,-4.278874,"55.86698,-4.278874"
1353,The Finnieston,seafood,4.0,53,424.8941302660694,55.86698,-4.278874,"55.86698,-4.278874"
1354,Porter & Rye,steak,4.5,28,431.1101431256788,55.86698,-4.278874,"55.86698,-4.278874"
1355,Lebowskis,pubs,4.0,63,365.7008371760692,55.86698,-4.278874,"55.86698,-4.278874"
1356,Singl-end Garnethill,cafes,4.5,64,950.3137079636514,55.87422,-4.26136,"55.87422,-4.26136"
1357,Yelp Event: Food Photography & Styling Masterclass at Ocho,yelpevents,5.0,13,332.79793672427223,55.87422,-4.26136,"55.87422,-4.26136"
1358,Lupe Pintos Deli,delis,4.5,34,898.7932002498698,55.87422,-4.26136,"55.87422,-4.26136"
1359,Nanakusa,japanese,4.0,72,1050.674663017102,55.87422,-4.26136,"55.87422,-4.26136"
1360,Ka Ka Lok,chinese,4.5,23,701.9249107111654,55.87422,-4.26136,"55.87422,-4.26136"
1361,Sichuan House,chinese,4.5,35,1003.4974480863319,55.87422,-4.26136,"55.87422,-4.26136"
1362,Saramago at the CCA,cafes,4.5,42,963.9250488129336,55.87422,-4.26136,"55.87422,-4.26136"
1363,Nice N Sleazy,bars,4.0,79,1029.6836603505976,55.87422,-4.26136,"55.87422,-4.26136"
1364,The Hug & Pint,bars,4.5,30,723.854410205431,55.87422,-4.26136,"55.87422,-4.26136"
1365,Banana Leaf,malaysian,4.5,31,873.7940799755945,55.87422,-4.26136,"55.87422,-4.26136"
1366,Black Sheep Bistro,british,5.0,13,479.99390327475476,55.87422,-4.26136,"55.87422,-4.26136"
1367,Chinaski's,bars,4.5,43,1126.02259560994,55.87422,-4.26136,"55.87422,-4.26136"
1368,The Flying Duck,bars,4.0,48,1059.6187809012401,55.87422,-4.26136,"55.87422,-4.26136"
1369,Thairiffic,thai,4.5,30,995.6278316350126,55.87422,-4.26136,"55.87422,-4.26136"
1370,THe State Bar,pubs,4.0,37,1020.2376961430698,55.87422,-4.26136,"55.87422,-4.26136"
1371,The Drake,pubs,4.0,35,1005.5567132338455,55.87422,-4.26136,"55.87422,-4.26136"
1372,McPhabbs,pubs,4.0,47,1352.6002107020586,55.87422,-4.26136,"55.87422,-4.26136"
1373,Café Hula,coffee,4.0,28,924.6431058659965,55.87422,-4.26136,"55.87422,-4.26136"
1374,Munro's,pubs,3.5,30,746.4958486395801,55.87422,-4.26136,"55.87422,-4.26136"
1375,Variety Bar,pubs,4.0,23,1040.327681790701,55.87422,-4.26136,"55.87422,-4.26136"
1376,Victoria Park,landmarks,4.5,17,248.65722018647415,55.874555,-4.333357,"55.874555,-4.333357"
1377,Bibi's,mexican,4.5,52,1080.7414839250832,55.874555,-4.333357,"55.874555,-4.333357"
1378,Wee Lochan,scottish,5.0,15,794.3498525695437,55.874555,-4.333357,"55.874555,-4.333357"
1379,Kothel,cafes,3.5,22,803.8671013969257,55.874555,-4.333357,"55.874555,-4.333357"
1380,St Louis,bars,3.5,16,788.3578910406275,55.874555,-4.333357,"55.874555,-4.333357"
1381,The Cabin,irish,3.5,10,260.58553229800094,55.874555,-4.333357,"55.874555,-4.333357"
1382,Cafe Circa,cafes,5.0,5,801.9207126972406,55.874555,-4.333357,"55.874555,-4.333357"
1383,The Thornwood,pubs,4.5,8,832.3100750270191,55.874555,-4.333357,"55.874555,-4.333357"
1384,Clyde Tunnel,transport,3.5,11,689.6493517968997,55.874555,-4.333357,"55.874555,-4.333357"
1385,Po'Boyz,newamerican,4.0,6,575.8877095294619,55.874555,-4.333357,"55.874555,-4.333357"
1386,Ceqwa,cafes,4.0,6,889.6123051129656,55.874555,-4.333357,"55.874555,-4.333357"
1387,The Pavillion,coffee,4.0,5,867.6975769242824,55.874555,-4.333357,"55.874555,-4.333357"
1388,Papa Johns,pizza,3.5,8,592.6057292910953,55.874555,-4.333357,"55.874555,-4.333357"
1389,Oscar and Holly's,coffee,4.0,6,771.2461827445923,55.874555,-4.333357,"55.874555,-4.333357"
1390,Grillicious Partick,mediterranean,3.5,8,979.817743051826,55.874555,-4.333357,"55.874555,-4.333357"
1391,Three Craws,pubs,3.5,12,930.6184786691947,55.874555,-4.333357,"55.874555,-4.333357"
1392,Abarcrombys Cafe Bar,bars,5.0,2,747.8914715252912,55.874555,-4.333357,"55.874555,-4.333357"
1393,Granny Gibbs,pubs,3.5,3,458.61726215171313,55.874555,-4.333357,"55.874555,-4.333357"
1394,Macks Diner,diners,5.0,2,1010.7974300832277,55.874555,-4.333357,"55.874555,-4.333357"
1395,Magic Grill,restaurants,5.0,1,611.5830147972594,55.874555,-4.333357,"55.874555,-4.333357"
1396,Kelvingrove Art Gallery & Museum,museums,4.5,151,942.3085861460117,55.865683,-4.305367,"55.865683,-4.305367"
1397,Mother India's Café,indpak,4.5,106,910.4505818146547,55.865683,-4.305367,"55.865683,-4.305367"
1398,Dumpling Monkey,dimsum,4.5,93,658.2473423893514,55.865683,-4.305367,"55.865683,-4.305367"
1399,Riverside Museum,museums,4.0,44,53.611629367457915,55.865683,-4.305367,"55.865683,-4.305367"
1400,BrewDog Glasgow,bars,4.5,107,871.0798039668226,55.865683,-4.305367,"55.865683,-4.305367"
1401,Number 16 Restaurant,british,4.5,48,700.6943353861723,55.865683,-4.305367,"55.865683,-4.305367"
1402,Tantrum Doughnut,donuts,4.5,42,863.9776938358947,55.865683,-4.305367,"55.865683,-4.305367"
1403,My Home Bakery,bakeries,4.5,29,754.1986517227895,55.865683,-4.305367,"55.865683,-4.305367"
1404,Kimchi Cult,korean,4.5,44,808.9237273535117,55.865683,-4.305367,"55.865683,-4.305367"
1405,Kember & Jones,breakfast_brunch,4.5,51,1062.9185774866824,55.865683,-4.305367,"55.865683,-4.305367"
1406,The Sparkle Horse,pubs,4.0,44,689.08057635709,55.865683,-4.305367,"55.865683,-4.305367"
1407,Bibi's,mexican,4.5,52,932.9463674178827,55.865683,-4.305367,"55.865683,-4.305367"
1408,Roast,sandwiches,4.5,36,944.7423535045843,55.865683,-4.305367,"55.865683,-4.305367"
1409,Balbir's,indpak,4.5,35,718.6990426087581,55.865683,-4.305367,"55.865683,-4.305367"
1410,Two Fat Ladies,seafood,5.0,15,683.3787339746807,55.865683,-4.305367,"55.865683,-4.305367"
1411,Cafezique,delis,4.0,52,836.6435087726711,55.865683,-4.305367,"55.865683,-4.305367"
1412,Three Judges,pubs,4.0,41,637.8353060848743,55.865683,-4.305367,"55.865683,-4.305367"
1413,Firebird,italian,4.0,57,937.4435363432598,55.865683,-4.305367,"55.865683,-4.305367"
1414,Meadow Road,coffee,4.5,25,894.8335696687486,55.865683,-4.305367,"55.865683,-4.305367"
1415,Glasgow Science Centre,museums,4.0,52,1036.7091015198619,55.865683,-4.305367,"55.865683,-4.305367"
1416,Tollcross Park,parks,4.5,5,380.8177479905694,55.84425,-4.176167,"55.84425,-4.176167"
1417,Ruby Murrys,indpak,4.0,3,1014.3821503537579,55.84425,-4.176167,"55.84425,-4.176167"
1418,The Favorite Cafe,candy,4.0,1,914.1327979290361,55.84425,-4.176167,"55.84425,-4.176167"
1419,Cafe Shama,hotdogs,4.0,1,1113.6706449941166,55.84425,-4.176167,"55.84425,-4.176167"
1420,Orion Way,pubs,3.0,1,1006.2852687515774,55.84425,-4.176167,"55.84425,-4.176167"
1421,The Portland Arms,pubs,3.0,1,1063.176314321519,55.84425,-4.176167,"55.84425,-4.176167"
1422,Gourmet House,hotdogs,5.0,1,768.6088346780058,55.84425,-4.176167,"55.84425,-4.176167"
1423,Garlic Delicatessens,delis,5.0,1,897.3589283934821,55.84425,-4.176167,"55.84425,-4.176167"
1424,The Drum,pubs,5.0,1,960.9195486006514,55.84425,-4.176167,"55.84425,-4.176167"
1425,Mmm Delicious,cafes,1.0,1,260.46650809767675,55.84425,-4.176167,"55.84425,-4.176167"
1426,McDonald's Restaurants,tradamerican,5.0,1,1001.5306699828855,55.84425,-4.176167,"55.84425,-4.176167"
1427,Enzos Fish & Chips,fishnchips,5.0,1,1016.8935768500842,55.84425,-4.176167,"55.84425,-4.176167"
1428,Cotters Bar,pubs,2.0,1,706.6664141324758,55.84425,-4.176167,"55.84425,-4.176167"
1429,Lucky Way Chinese Carry Out,hotdogs,1.0,1,855.8487774167132,55.84425,-4.176167,"55.84425,-4.176167"
1430,Pelican Cafe,coffee,1.0,1,892.5005036065929,55.84425,-4.176167,"55.84425,-4.176167"
1431,Ox And Finch,tapasmallplates,4.5,98,747.5925000910231,55.859081,-4.287211,"55.859081,-4.287211"
1432,Mother India's Café,indpak,4.5,106,954.3915770047859,55.859081,-4.287211,"55.859081,-4.287211"
1433,Mother India,indpak,4.5,71,721.2678384271562,55.859081,-4.287211,"55.859081,-4.287211"
1434,The Butchershop Bar & Grill,steak,4.5,90,890.5269350544402,55.859081,-4.287211,"55.859081,-4.287211"
1435,BrewDog Glasgow,bars,4.5,107,1001.8945370929663,55.859081,-4.287211,"55.859081,-4.287211"
1436,The Hidden Lane Tearoom,tea,4.5,62,619.7099656231621,55.859081,-4.287211,"55.859081,-4.287211"
1437,Crabshakk,seafood,4.5,53,677.0400976727353,55.859081,-4.287211,"55.859081,-4.287211"
1438,The 78,bars,4.0,74,670.8271134312172,55.859081,-4.287211,"55.859081,-4.287211"
1439,Glasgow Science Centre,museums,4.0,52,448.23508834911814,55.859081,-4.287211,"55.859081,-4.287211"
1440,Kelvingrove Park,parks,4.5,42,1003.2667127417955,55.859081,-4.287211,"55.859081,-4.287211"
1441,The Gannet,scottish,4.5,26,669.4044798539036,55.859081,-4.287211,"55.859081,-4.287211"
1442,The Finnieston,seafood,4.0,53,646.2045078992987,55.859081,-4.287211,"55.859081,-4.287211"
1443,Porter & Rye,steak,4.5,28,645.8682070661707,55.859081,-4.287211,"55.859081,-4.287211"
1444,Kelvingrove Café,cocktailbars,4.0,67,649.1284350396436,55.859081,-4.287211,"55.859081,-4.287211"
1445,Two Fat Ladies at The Buttery,seafood,4.5,48,980.6244237548174,55.859081,-4.287211,"55.859081,-4.287211"
1446,Lebowskis,pubs,4.0,63,655.3388286557147,55.859081,-4.287211,"55.859081,-4.287211"
1447,Tantrum Doughnut,donuts,4.5,42,934.3000911394124,55.859081,-4.287211,"55.859081,-4.287211"
1448,Pickled Ginger,sushi,4.5,43,780.9287035097526,55.859081,-4.287211,"55.859081,-4.287211"
